502,502,Ứng viên 502,0906695907,502,SENIOR,35000000,50000000,VND,,,502,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
503,503,Ứng viên 503,0902388315,503,MANAGER,50000000,80000000,VND,,,503,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
504,504,Ứng viên 504,0907957397,504,INTERN,5000000,8000000,VND,,,504,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
505,505,Ứng viên 505,0906476008,505,FRESHER,8000000,12000000,VND,,,505,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
506,506,Ứng viên 506,0901512798,506,JUNIOR,12000000,20000000,VND,,,506,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
507,507,Ứng viên 507,0908512225,507,MID,20000000,35000000,VND,,,507,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
508,508,Ứng viên 508,0906773759,508,SENIOR,35000000,50000000,VND,,,508,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
509,509,Ứng viên 509,0902687785,509,MANAGER,50000000,80000000,VND,,,509,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
510,510,Ứng viên 510,0904590391,510,INTERN,5000000,8000000,VND,,,510,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
511,511,Ứng viên 511,0904050428,511,FRESHER,8000000,12000000,VND,,,511,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
512,512,Ứng viên 512,0908533028,512,JUNIOR,12000000,20000000,VND,,,512,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
513,513,Ứng viên 513,0902931589,513,MID,20000000,35000000,VND,,,513,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
514,514,Ứng viên 514,0904429950,514,SENIOR,35000000,50000000,VND,,,514,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
515,515,Ứng viên 515,0900803632,515,MANAGER,50000000,80000000,VND,,,515,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
516,516,Ứng viên 516,0907571534,516,INTERN,5000000,8000000,VND,,,516,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
517,517,Ứng viên 517,0909343260,517,FRESHER,8000000,12000000,VND,,,517,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
518,518,Ứng viên 518,0904431363,518,JUNIOR,12000000,20000000,VND,,,518,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
519,519,Ứng viên 519,0902411015,519,MID,20000000,35000000,VND,,,519,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
520,520,Ứng viên 520,0904359275,520,SENIOR,35000000,50000000,VND,,,520,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
521,521,Ứng viên 521,0904254037,521,MANAGER,50000000,80000000,VND,,,521,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
522,522,Ứng viên 522,0902586817,522,INTERN,5000000,8000000,VND,,,522,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
523,523,Ứng viên 523,0909831943,523,FRESHER,8000000,12000000,VND,,,523,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
524,524,Ứng viên 524,0905348269,524,JUNIOR,12000000,20000000,VND,,,524,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
525,525,Ứng viên 525,0907763557,525,MID,20000000,35000000,VND,,,525,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
526,526,Ứng viên 526,0907525757,526,SENIOR,35000000,50000000,VND,,,526,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
527,527,Ứng viên 527,0908379709,527,MANAGER,50000000,80000000,VND,,,527,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
528,528,Ứng viên 528,0902663061,528,INTERN,5000000,8000000,VND,,,528,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
529,529,Ứng viên 529,0905301853,529,FRESHER,8000000,12000000,VND,,,529,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
530,530,Ứng viên 530,0902600774,530,JUNIOR,12000000,20000000,VND,,,530,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
531,531,Ứng viên 531,0908810025,531,MID,20000000,35000000,VND,,,531,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
532,532,Ứng viên 532,0908339917,532,SENIOR,35000000,50000000,VND,,,532,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
533,533,Ứng viên 533,0903061852,533,MANAGER,50000000,80000000,VND,,,533,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
534,534,Ứng viên 534,0902156858,534,INTERN,5000000,8000000,VND,,,534,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
535,535,Ứng viên 535,0906124634,535,FRESHER,8000000,12000000,VND,,,535,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
536,536,Ứng viên 536,0908565525,536,JUNIOR,12000000,20000000,VND,,,536,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
537,537,Ứng viên 537,0908248237,537,MID,20000000,35000000,VND,,,537,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
538,538,Ứng viên 538,0903255517,538,SENIOR,35000000,50000000,VND,,,538,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
539,539,Ứng viên 539,0907745243,539,MANAGER,50000000,80000000,VND,,,539,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
540,540,Ứng viên 540,0906758897,540,INTERN,5000000,8000000,VND,,,540,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
541,541,Ứng viên 541,0902629889,541,FRESHER,8000000,12000000,VND,,,541,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
542,542,Ứng viên 542,0903708057,542,JUNIOR,12000000,20000000,VND,,,542,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
543,543,Ứng viên 543,0909157444,543,MID,20000000,35000000,VND,,,543,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
544,544,Ứng viên 544,0901985420,544,SENIOR,35000000,50000000,VND,,,544,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
545,545,Ứng viên 545,0903211050,545,MANAGER,50000000,80000000,VND,,,545,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
546,546,Ứng viên 546,0905197614,546,INTERN,5000000,8000000,VND,,,546,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
547,547,Ứng viên 547,0904254807,547,FRESHER,8000000,12000000,VND,,,547,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
548,548,Ứng viên 548,0903565411,548,JUNIOR,12000000,20000000,VND,,,548,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
549,549,Ứng viên 549,0906786180,549,MID,20000000,35000000,VND,,,549,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
550,550,Ứng viên 550,0904720300,550,SENIOR,35000000,50000000,VND,,,550,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
551,551,Ứng viên 551,0909485939,551,MANAGER,50000000,80000000,VND,,,551,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
552,552,Ứng viên 552,0905025481,552,INTERN,5000000,8000000,VND,,,552,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
553,553,Ứng viên 553,0909328158,553,FRESHER,8000000,12000000,VND,,,553,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
554,554,Ứng viên 554,0908112406,554,JUNIOR,12000000,20000000,VND,,,554,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
555,555,Ứng viên 555,0902689230,555,MID,20000000,35000000,VND,,,555,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
556,556,Ứng viên 556,0903623380,556,SENIOR,35000000,50000000,VND,,,556,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
557,557,Ứng viên 557,0904678841,557,MANAGER,50000000,80000000,VND,,,557,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
558,558,Ứng viên 558,0902316156,558,INTERN,5000000,8000000,VND,,,558,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
559,559,Ứng viên 559,0909816462,559,FRESHER,8000000,12000000,VND,,,559,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
560,560,Ứng viên 560,0908007955,560,JUNIOR,12000000,20000000,VND,,,560,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
561,561,Ứng viên 561,0908180838,561,MID,20000000,35000000,VND,,,561,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
562,562,Ứng viên 562,0904944430,562,SENIOR,35000000,50000000,VND,,,562,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
563,563,Ứng viên 563,0907028897,563,MANAGER,50000000,80000000,VND,,,563,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
564,564,Ứng viên 564,0909950372,564,INTERN,5000000,8000000,VND,,,564,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
565,565,Ứng viên 565,0905765856,565,FRESHER,8000000,12000000,VND,,,565,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
566,566,Ứng viên 566,0906189360,566,JUNIOR,12000000,20000000,VND,,,566,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
567,567,Ứng viên 567,0900303184,567,MID,20000000,35000000,VND,,,567,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
568,568,Ứng viên 568,0901315986,568,SENIOR,35000000,50000000,VND,,,568,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
569,569,Ứng viên 569,0907471943,569,MANAGER,50000000,80000000,VND,,,569,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
570,570,Ứng viên 570,0901319580,570,INTERN,5000000,8000000,VND,,,570,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
571,571,Ứng viên 571,0904818436,571,FRESHER,8000000,12000000,VND,,,571,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
572,572,Ứng viên 572,0903950311,572,JUNIOR,12000000,20000000,VND,,,572,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
573,573,Ứng viên 573,0905239088,573,MID,20000000,35000000,VND,,,573,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
574,574,Ứng viên 574,0905822973,574,SENIOR,35000000,50000000,VND,,,574,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
575,575,Ứng viên 575,0904696646,575,MANAGER,50000000,80000000,VND,,,575,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
576,576,Ứng viên 576,0908416926,576,INTERN,5000000,8000000,VND,,,576,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
577,577,Ứng viên 577,0904695887,577,FRESHER,8000000,12000000,VND,,,577,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
578,578,Ứng viên 578,0903671642,578,JUNIOR,12000000,20000000,VND,,,578,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
579,579,Ứng viên 579,0908139641,579,MID,20000000,35000000,VND,,,579,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
580,580,Ứng viên 580,0902626363,580,SENIOR,35000000,50000000,VND,,,580,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
581,581,Ứng viên 581,0901874711,581,MANAGER,50000000,80000000,VND,,,581,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
582,582,Ứng viên 582,0903886687,582,INTERN,5000000,8000000,VND,,,582,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
583,583,Ứng viên 583,0909734788,583,FRESHER,8000000,12000000,VND,,,583,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
584,584,Ứng viên 584,0906052721,584,JUNIOR,12000000,20000000,VND,,,584,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
585,585,Ứng viên 585,0907373397,585,MID,20000000,35000000,VND,,,585,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
586,586,Ứng viên 586,0907065300,586,SENIOR,35000000,50000000,VND,,,586,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
587,587,Ứng viên 587,0902446465,587,MANAGER,50000000,80000000,VND,,,587,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
588,588,Ứng viên 588,0906632609,588,INTERN,5000000,8000000,VND,,,588,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
589,589,Ứng viên 589,0902475035,589,FRESHER,8000000,12000000,VND,,,589,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
590,590,Ứng viên 590,0906179736,590,JUNIOR,12000000,20000000,VND,,,590,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
591,591,Ứng viên 591,0902584800,591,MID,20000000,35000000,VND,,,591,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
592,592,Ứng viên 592,0900689799,592,SENIOR,35000000,50000000,VND,,,592,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
593,593,Ứng viên 593,0908746701,593,MANAGER,50000000,80000000,VND,,,593,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
594,594,Ứng viên 594,0902271428,594,INTERN,5000000,8000000,VND,,,594,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
595,595,Ứng viên 595,0906832276,595,FRESHER,8000000,12000000,VND,,,595,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
596,596,Ứng viên 596,0902125521,596,JUNIOR,12000000,20000000,VND,,,596,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
597,597,Ứng viên 597,0907123238,597,MID,20000000,35000000,VND,,,597,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
598,598,Ứng viên 598,0906578390,598,SENIOR,35000000,50000000,VND,,,598,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
599,599,Ứng viên 599,0906706428,599,MANAGER,50000000,80000000,VND,,,599,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
600,600,Ứng viên 600,0901066207,600,INTERN,5000000,8000000,VND,,,600,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
601,601,Ứng viên 601,0905166724,601,FRESHER,8000000,12000000,VND,,,601,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
602,602,Ứng viên 602,0902901798,602,JUNIOR,12000000,20000000,VND,,,602,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
603,603,Ứng viên 603,0905645693,603,MID,20000000,35000000,VND,,,603,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
604,604,Ứng viên 604,0901614204,604,SENIOR,35000000,50000000,VND,,,604,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
605,605,Ứng viên 605,0903370172,605,MANAGER,50000000,80000000,VND,,,605,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
606,606,Ứng viên 606,0905579286,606,INTERN,5000000,8000000,VND,,,606,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
607,607,Ứng viên 607,0907527457,607,FRESHER,8000000,12000000,VND,,,607,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
608,608,Ứng viên 608,0900538395,608,JUNIOR,12000000,20000000,VND,,,608,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
609,609,Ứng viên 609,0900570419,609,MID,20000000,35000000,VND,,,609,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
610,610,Ứng viên 610,0905534942,610,SENIOR,35000000,50000000,VND,,,610,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
611,611,Ứng viên 611,0906655290,611,MANAGER,50000000,80000000,VND,,,611,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
612,612,Ứng viên 612,0904179176,612,INTERN,5000000,8000000,VND,,,612,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
613,613,Ứng viên 613,0906092632,613,FRESHER,8000000,12000000,VND,,,613,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
614,614,Ứng viên 614,0903659956,614,JUNIOR,12000000,20000000,VND,,,614,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
